land_type_code,dryness_index,ndvi_p90,ndvi_p50,ndvi_p10,swir_b12,swir_b11,avg_frp,max_frp,activity_ratio,frp_trend,frp_early_avg,frp_early_max,frp_early_trend,persistence_days,dist_refinery_km,dist_power_km,dist_steel_km,dist_mining_km,dist_flare_km,dist_oilgas_km,nearest_industrial_code,persistence_class,persistence_days,behavior_class,behavior_cat,firetype_class,firetype_cat,lat,lon
60,0.852,0.208,0.104,0.08,0.388,0.368,4.51,4.51,0.1,0,4.51,4.51,0,1,100,6.71,100,100,100,100,1,0,1,4,other,1,agricultural_burn,26.86,72.11
20,0.734,0.288,0.184,0.128,0.284,0.24,16.14,16.14,0.1,0,16.14,16.14,0,1,100,100,100,100,100,100,-1,0,1,2,shrubland,3,wildfire,27.71,68.49
50,0.658,0.144,0.104,0.064,0.22,0.168,1.95,3.55,0.4,2.14,1.25,1.67,-0.84,4,100,0.26,100,23.06,100,100,1,2,4,4,other,0,industrial_fire,28.43,69.7
40,0.751,0.664,0.176,0.088,0.28,0.236,2.44,2.44,0.1,0,2.44,2.44,0,1,100,18.87,100,100,100,100,1,0,1,3,crop,1,agricultural_burn,29.27,70.63
40,0.595,0.704,0.392,0.168,0.22,0.16,3.68,3.68,0.1,0,3.68,3.68,0,1,100,16.17,100,100,100,100,6,0,1,3,crop,1,agricultural_burn,29.77,72.4
40,0.6,0.68,0.392,0.16,0.22,0.148,4.08,4.08,0.1,0,4.08,4.08,0,1,100,3.6,100,100,100,100,1,0,1,3,crop,0,industrial_fire,31.38,74.45
40,0.59,0.744,0.432,0.152,0.212,0.14,1.49,1.49,0.1,0,1.49,1.49,0,1,100,5.95,100,48.02,100,100,1,0,1,3,crop,1,agricultural_burn,31.41,74.55
10,0.576,0.672,0.4,0.176,0.212,0.144,4.92,4.92,0.1,0,4.92,4.92,0,1,100,6.36,100,100,100,100,1,0,1,0,forest,3,wildfire,31.46,72.14
40,0.588,0.624,0.336,0.144,0.208,0.144,11.41,11.41,0.1,0,11.41,11.41,0,1,100,5.28,100,100,100,100,1,0,1,3,crop,1,agricultural_burn,31.47,72.13
30,0.617,0.32,0.2,0.12,0.216,0.18,3.85,3.85,0.1,0,3.85,3.85,0,1,100,0.62,100,100,100,100,1,0,1,1,grassland,0,industrial_fire,31.47,74.23
40,0.562,0.712,0.384,0.152,0.196,0.136,3.75,3.75,0.1,0,3.75,3.75,0,1,100,9.74,100,100,100,100,6,0,1,3,crop,1,agricultural_burn,31.8,73.73
30,0.845,0.112,0.08,0.064,0.324,0.276,1.13,1.13,0.1,0,1.13,1.13,0,1,100,0.88,100,47.54,100,100,6,0,1,1,grassland,0,industrial_fire,29.23,88.35
60,0.686,0.184,0.096,0.064,0.236,0.2,1.07,1.07,0.1,0,1.07,1.07,0,1,100,0.74,100,7.97,100,100,1,0,1,4,other,0,industrial_fire,29.27,91.92
60,0.689,0.192,0.112,0.072,0.24,0.208,1.25,1.25,0.1,0,1.25,1.25,0,1,100,22.87,100,21.16,100,100,3,0,1,4,other,1,agricultural_burn,29.66,90.91
60,0.766,0.488,0.2,0.136,0.304,0.248,1.45,1.45,0.1,0,1.45,1.45,0,1,100,100,100,100,100,100,6,0,1,4,other,1,agricultural_burn,29.79,91.6
10,0.526,0.76,0.592,0.368,0.248,0.152,2.82,2.82,0.1,0,2.82,2.82,0,1,100,100,100,100,100,100,-1,0,1,0,forest,3,wildfire,6.58,81.11
10,0.305,0.808,0.744,0.592,0.2,0.112,1.76,1.76,0.1,0,1.76,1.76,0,1,100,100,100,100,100,100,-1,0,1,0,forest,3,wildfire,6.84,80.89
10,0.319,0.808,0.728,0.592,0.208,0.112,4.01,4.01,0.1,0,4.01,4.01,0,1,100,100,100,100,100,100,-1,0,1,0,forest,3,wildfire,6.85,80.9
20,0.698,0.232,0.136,0.104,0.256,0.22,1.27,2.09,0.4,1.09,0.9,0.93,-0.07,4,100,100,100,100,100,100,-1,2,4,2,shrubland,3,wildfire,33.3,71.18
50,0.857,0.184,0.12,0.072,0.38,0.344,1.3,2.51,0.7,-0.35,1.16,1.55,-0.78,7,2.01,2.71,100,25.88,100,100,0,2,7,4,other,0,industrial_fire,25.94,72.19
40,0.804,0.464,0.232,0.16,0.364,0.316,1.08,1.08,0.1,0,1.08,1.08,0,1,100,4.77,100,4.62,100,100,3,0,1,3,crop,1,agricultural_burn,26.26,74.1
40,0.818,0.408,0.2,0.136,0.376,0.316,0.89,0.89,0.1,0,0.89,0.89,0,1,100,0.88,100,6.48,100,100,6,0,1,3,crop,0,industrial_fire,26.6,73.68
40,0.847,0.248,0.128,0.088,0.396,0.344,1.52,1.52,0.1,0,1.52,1.52,0,1,100,3.24,100,0.37,100,100,3,0,1,3,crop,0,industrial_fire,26.88,73.52
40,0.847,0.408,0.144,0.088,0.38,0.356,1.08,1.08,0.1,0,1.08,1.08,0,1,100,6.88,100,30.31,100,100,1,0,1,3,crop,1,agricultural_burn,27.29,73.84
60,0.804,0.08,0.056,0,0.28,0.236,0.25,0.25,0.1,0,0.25,0.25,0,1,100,100,100,100,100,100,-1,0,1,4,other,1,agricultural_burn,27.72,68.5
40,0.641,0.456,0.256,0.128,0.232,0.184,2.93,3.28,0.2,-0.69,2.93,3.28,-0.69,2,100,4.1,100,5.09,100,100,6,1,2,3,crop,1,agricultural_burn,28.35,77.26
60,0.658,0.64,0.336,0.16,0.252,0.188,2.65,2.65,0.1,0,2.65,2.65,0,1,100,2.91,100,1.7,100,100,6,0,1,4,other,0,industrial_fire,28.37,77.23
40,0.631,0.664,0.376,0.192,0.248,0.18,2.22,2.22,0.1,0,2.22,2.22,0,1,100,3.59,100,1.63,100,100,6,0,1,3,crop,0,industrial_fire,28.37,77.22
10,0.67,0.088,0.064,0.032,0.216,0.16,2.45,4.54,0.4,-1.09,2.92,4.54,3.25,4,100,0.51,100,24.16,100,100,1,2,4,0,forest,0,industrial_fire,28.42,69.7
60,0.605,0.304,0.176,0.08,0.196,0.14,4.18,5.21,0.4,-1.41,4.19,4.73,1.08,4,1.66,1.63,100,100,100,100,6,2,4,4,other,0,industrial_fire,29.46,76.89
50,0.713,0.264,0.168,0.08,0.256,0.228,2.35,2.35,0.1,0,2.35,2.35,0,1,100,1.82,100,100,100,100,1,0,1,4,other,0,industrial_fire,30.19,74.49
50,0.576,0.76,0.416,0.104,0.188,0.128,1.01,1.01,0.1,0,1.01,1.01,0,1,36.23,0.16,100,100,100,100,1,0,1,4,other,0,industrial_fire,30.25,74.91
50,0.583,0.296,0.16,0.056,0.176,0.148,0.74,0.74,0.1,0,0.74,0.74,0,1,100,0.46,100,100,100,100,1,0,1,4,other,0,industrial_fire,31.61,74.39
40,0.583,0.544,0.264,0.08,0.184,0.136,0.87,0.87,0.1,0,0.87,0.87,0,1,100,0.63,100,100,100,100,1,0,1,3,crop,0,industrial_fire,31.64,74.15
50,0.859,0.096,0.064,0.04,0.324,0.312,2.21,2.95,0.5,0.67,2.05,2.11,0.11,5,100,100,100,100,100,100,-1,2,5,4,other,,unknown,32.29,70.73
20,0.727,0.248,0.184,0.128,0.28,0.244,3.45,4.69,0.4,-1.22,4.24,4.69,-0.91,4,100,0.5,100,0.78,100,100,1,2,4,2,shrubland,0,industrial_fire,32.58,72.56
60,0.838,0.176,0.128,0.088,0.328,0.28,3.72,4.33,0.8,-0.61,3.45,4.21,1.52,8,100,47.19,100,100,100,100,1,2,8,4,other,1,agricultural_burn,32.89,71.62
-1,-1,-1,-1,-1,-1,-1,2.7,2.7,0.1,0,2.7,2.7,0,1,100,100,100,100,100,100,-1,0,1,4,other,,unknown,19.37,71.35
-1,-1,-1,-1,-1,-1,-1,1.88,1.88,0.1,0,1.88,1.88,0,1,100,100,100,100,100,100,-1,0,1,4,other,,unknown,19.53,71.3
50,0.665,0.456,0.28,0.16,0.256,0.2,1.05,1.31,0.3,0.4,0.92,1.26,0.69,3,100,0.33,100,4.05,100,100,6,1,3,4,other,0,industrial_fire,20.91,71.46
10,0.487,0.408,0.216,0.12,0.144,0.1,3.22,5.36,0.3,-0.88,3.51,5.36,3.7,3,0.93,1.93,100,100,100,100,6,1,3,0,forest,0,industrial_fire,21.1,72.63
50,0.504,0.128,0.072,0.032,0.124,0.112,4.92,11.92,0.5,-4.07,4.63,6.03,2.81,5,3.28,0.19,100,100,100,100,1,2,5,4,other,0,industrial_fire,21.11,72.65
40,0.679,0.424,0.216,0.136,0.256,0.204,3.09,3.76,0.3,0.37,2.97,3.76,1.58,3,100,0.3,100,15.81,100,100,1,1,3,3,crop,0,industrial_fire,22.93,69.7
40,0.703,0.48,0.264,0.12,0.264,0.208,1.26,1.26,0.1,0,1.26,1.26,0,1,100,1.53,100,3.49,100,100,6,0,1,3,crop,0,industrial_fire,23.27,70.26
30,0.65,0.608,0.416,0.232,0.272,0.196,0.81,0.81,0.1,0,0.81,0.81,0,1,100,0.68,100,6.46,100,100,6,0,1,1,grassland,0,industrial_fire,24.66,73.88
50,0.629,0.52,0.32,0.184,0.244,0.184,0.9,1.11,0.2,0.43,0.9,1.11,0.43,2,100,0.61,100,1.74,100,100,6,1,2,4,other,0,industrial_fire,24.69,73
50,0.684,0.544,0.296,0.152,0.264,0.204,0.54,0.54,0.1,0,0.54,0.54,0,1,15.19,0.94,100,1.42,100,100,6,0,1,4,other,0,industrial_fire,24.69,74.68
10,0.67,0.496,0.288,0.152,0.256,0.196,1.04,1.04,0.1,0,1.04,1.04,0,1,6.96,0.6,100,1.69,100,100,6,0,1,0,forest,0,industrial_fire,24.76,74.61
40,0.538,0.648,0.448,0.24,0.212,0.14,2.08,2.55,0.3,0.7,1.85,1.93,-0.16,3,100,44.44,100,100,100,100,1,1,3,3,crop,1,agricultural_burn,25.39,68.58
40,0.466,0.568,0.352,0.224,-1,-1,1.48,2.46,0.3,0.01,1.48,2.46,-1.97,3,100,0.59,100,4.88,100,100,1,1,3,3,crop,0,industrial_fire,11.18,79.1
10,0.605,0.608,0.464,0.296,0.268,0.188,0.23,0.23,0.1,0,0.23,0.23,0,1,46.85,4.34,100,13.11,100,100,1,0,1,0,forest,3,wildfire,11.28,77.88
40,0.708,0.488,0.32,0.208,0.296,0.22,2.26,2.26,0.1,0,2.26,2.26,0,1,100,2.99,100,0.74,100,100,6,0,1,3,crop,0,industrial_fire,13.12,77.65
-1,0,-1,-1,-1,-1,-1,4.6,4.86,0.2,-0.53,4.6,4.86,-0.53,2,100,100,100,100,100,100,-1,1,2,4,other,,unknown,18.58,72.24
10,0.264,0.856,0.784,0.624,0.188,0.092,2.17,2.17,0.1,0,2.17,2.17,0,1,100,100,100,100,100,100,-1,0,1,0,forest,3,wildfire,7.4,80.89
10,0.42,0.792,0.656,0.52,0.24,0.132,1.72,1.72,0.1,0,1.72,1.72,0,1,100,100,100,100,100,100,6,0,1,0,forest,3,wildfire,8.09,80.79
40,0.473,0.752,0.624,0.408,0.232,0.132,1.28,1.28,0.1,0,1.28,1.28,0,1,100,8.81,100,42.74,100,100,1,0,1,3,crop,1,agricultural_burn,8.12,79.87
30,0.768,0.536,0.312,0.192,0.324,0.236,1,1,0.1,0,1,1,0,1,100,3.02,100,17.09,100,100,1,0,1,1,grassland,0,industrial_fire,9.13,77.54
